100	198	82
101	202	89
102	206	74
103	210	73
104	214	81
105	218	82
106	222	85
107	226	75
108	231	85
109	235	83
110	239	3450
111	244	82
112	248	86
113	253	597
114	257	369
115	262	627
116	266	69
117	271	91
118	276	104
119	280	96
120	285	73
121	290	255
122	295	350
123	300	637
124	305	595
125	310	317
126	315	784
127	320	528
128	325	478
129	330	530
130	335	437
131	340	150
132	345	483
133	351	134
134	356	155
135	361	157
136	367	275
137	372	136
138	378	204
139	383	218
140	389	165
141	394	135
142	400	457
143	406	144
144	411	148
145	417	168
146	423	145
147	429	836
148	435	331
149	441	147
150	447	779
151	453	585
152	459	435
153	465	485
154	471	135
155	477	290
156	483	182
157	489	473
158	496	409
159	502	746
160	508	280
161	515	837
162	521	230
163	528	362
164	534	829
165	541	200
166	547	389
167	554	748
168	561	205
169	567	217
170	574	194
171	581	558
172	588	464
173	595	574
174	602	248
175	609	604
176	616	543
177	623	587
178	630	830
179	637	482
180	644	491
181	651	253
182	658	677
183	666	454
184	673	772
185	680	972
186	688	318
187	695	770
188	703	479
189	710	358
190	718	702
191	725	663
192	733	765
193	741	1110
194	748	941
195	756	634
196	764	1045
197	772	638
198	780	238
199	788	614
200	796	978
201	804	305
202	812	630
203	820	806
204	828	923
205	836	981
206	844	1022
207	852	628
208	861	840
209	869	791
210	877	531
211	886	1006
212	894	1076
213	903	954
214	911	1283
215	920	301
216	928	539
217	937	1103
218	946	1118
219	954	419
220	963	1109
221	972	332
222	981	1166
223	990	1050
224	999	1060
225	1008	338
226	1017	1264
227	1026	1448
228	1035	375
229	1044	1309
230	1053	1287
231	1062	1112
232	1071	364
233	1081	1319
234	1090	1236
235	1099	764
236	1109	1297
237	1118	356
238	1128	1118
239	1137	1282
240	1147	916
241	1156	1101
242	1166	888
243	1176	1308
244	1185	972
245	1195	1006
246	1205	1086
247	1215	1274
248	1225	1126
249	1235	930
250	1245	672
251	1255	600
252	1265	1068
253	1275	873
254	1285	1404
255	1295	493
256	1305	1123
257	1315	1125
258	1326	1264
259	1336	1342
260	1346	717
261	1357	617
262	1367	1353
263	1378	1343
264	1388	492
265	1399	1206
266	1409	704
267	1420	1235
268	1431	1421
269	1441	722
270	1452	888
271	1463	486
272	1474	1244
273	1485	594
274	1496	480
275	1507	351
276	1518	1439
277	1529	1197
278	1540	1323
279	1551	745
280	1562	1073
281	1573	737
282	1584	968
283	1596	1568
284	1607	1229
285	1618	1138
286	1630	1430
287	1641	1261
288	1653	980
289	1664	1102
290	1676	1549
291	1687	1421
292	1699	1298
293	1711	1648
294	1722	1524
295	1734	1551
296	1746	1479
297	1758	1387
298	1770	601
299	1782	614
300	1794	1064
301	1806	539
302	1818	1094
303	1830	1417
304	1842	1371
305	1854	921
306	1866	1507
307	1878	1490
308	1891	1641
309	1903	934
310	1915	1400
311	1928	1470
312	1940	1585
313	1953	1497
314	1965	1505
315	1978	1306
316	1990	1393
317	2003	1476
318	2016	1674
319	2028	1901
320	2041	1796
321	2054	1664
322	2067	1558
323	2080	1502
324	2093	1760
325	2106	1694
326	2119	1657
327	2132	1838
328	2145	1026
329	2158	1908
330	2171	1801
331	2184	1969
332	2197	1693
333	2211	1851
334	2224	1701
335	2237	1879
336	2251	1902
337	2264	514
338	2278	1352
339	2291	1783
340	2305	1276
341	2318	1688
342	2332	1850
343	2346	1502
344	2359	1788
345	2373	1678
346	2387	1847
347	2401	1726
348	2415	1905
349	2429	898
350	2443	1632
351	2457	1709
352	2471	1872
353	2485	1846
354	2499	1629
355	2513	1705
356	2527	1986
357	2541	1882
358	2556	1994
359	2570	1901
360	2584	1040
361	2599	1747
362	2613	2048
363	2628	1804
364	2642	1891
365	2657	1943
366	2671	1900
367	2686	2059
368	2701	1888
369	2715	1692
370	2730	1832
371	2745	1928
372	2760	1967
373	2775	1907
374	2790	1758
375	2805	2027
376	2820	1886
377	2835	1916
378	2850	1937
379	2865	1872
380	2880	1965
381	2895	1997
382	2910	1956
383	2926	1838
384	2941	1860
385	2956	1896
386	2972	2060
387	2987	2166
388	3003	2163
389	3018	1940
390	3034	2077
391	3049	1752
392	3065	2320
393	3081	1913
394	3096	1894
395	3112	1416
396	3128	2113
397	3144	2011
398	3160	2281
399	3176	1985
400	3192	2279
401	3208	2293
402	3224	2093
403	3240	2241
404	3256	2306
405	3272	1937
406	3288	2167
407	3304	1204
408	3321	1974
409	3337	1812
410	3353	1785
411	3370	1696
412	3386	1688
413	3403	2501
414	3419	2142
415	3436	2061
416	3452	2352
417	3469	2257
418	3486	1373
419	3502	2195
420	3519	2115
421	3536	1841
422	3553	2008
423	3570	2465
424	3587	2533
425	3604	1962
426	3621	1802
427	3638	2163
428	3655	2382
429	3672	2397
430	3689	1282
431	3706	2172
432	3723	1972
433	3741	1742
434	3758	2410
435	3775	2784
436	3793	2783
437	3810	2681
438	3828	2792
439	3845	2477
440	3863	2894
441	3880	3142
442	3898	2685
443	3916	2701
444	3933	2916
445	3951	2572
446	3969	2644
447	3987	2302
448	4005	2373
449	4023	2811
450	4041	2360
451	4059	2623
452	4077	2437
453	4095	2200
454	4113	2704
455	4131	2828
456	4149	2388
457	4167	2364
458	4186	2375
459	4204	2491
460	4222	2799
461	4241	2897
462	4259	2735
463	4278	2756
464	4296	2835
465	4315	2696
466	4333	1714
467	4352	2513
468	4371	2860
469	4389	3092
470	4408	2725
471	4427	3404
472	4446	2736
473	4465	2560
474	4484	2488
475	4503	3271
476	4522	2589
477	4541	3111
478	4560	2512
479	4579	2938
480	4598	2785
481	4617	2925
482	4636	2599
483	4656	2463
484	4675	3242
485	4694	2673
486	4714	2813
487	4733	3080
488	4753	2872
489	4772	2941
490	4792	2743
491	4811	3835
492	4831	2698
493	4851	2518
494	4870	3230
495	4890	2808
496	4910	2592
497	4930	2804
498	4950	3125
499	4970	3117
500	4990	1186
501	5010	2831
502	5030	3161
503	5050	3469
504	5070	3418
505	5090	3216
506	5110	3109
507	5130	2265
508	5151	1949
509	5171	2401
510	5191	3009
511	5212	3426
512	5232	3411
513	5253	2993
514	5273	3055
515	5294	3061
516	5314	2871
517	5335	3166
518	5356	3021
519	5376	3177
520	5397	3227
521	5418	2739
522	5439	3259
523	5460	3132
524	5481	3162
525	5502	3070
526	5523	3271
527	5544	2005
528	5565	3187
529	5586	3125
530	5607	3089
531	5628	3574
532	5649	3102
533	5671	3381
534	5692	3535
535	5713	1308
536	5735	2747
537	5756	3227
538	5778	3366
539	5799	3630
540	5821	3240
541	5842	2533
542	5864	2942
543	5886	3279
544	5907	3221
545	5929	3500
546	5951	3703
547	5973	3584
548	5995	2694
549	6017	3242
550	6039	3840
551	6061	3059
552	6083	2043
553	6105	2552
554	6127	3606
555	6149	3925
556	6171	3764
557	6193	3393
558	6216	3594
559	6238	1939
560	6260	3127
561	6283	2542
562	6305	3325
563	6328	3621
564	6350	3160
565	6373	3457
566	6395	3650
567	6418	3154
568	6441	3325
569	6463	2965
570	6486	3565
571	6509	3841
572	6532	2862
573	6555	3913
574	6578	3190
575	6601	3610
576	6624	3347
577	6647	3281
578	6670	3357
579	6693	3685
580	6716	1592
581	6739	3430
582	6762	2231
583	6786	2696
584	6809	3670
585	6832	2583
586	6856	3080
587	6879	3224
588	6903	4689
589	6926	3228
590	6950	3766
591	6973	2750
592	6997	3575
593	7021	3725
594	7044	3857
595	7068	3811
596	7092	3731
597	7116	3806
598	7140	4191
599	7164	3982
600	7188	4166
601	7212	4145
602	7236	4031
603	7260	3314
604	7284	3776
605	7308	4326
606	7332	3417
607	7356	3793
608	7381	2448
609	7405	4202
610	7429	4560
611	7454	4166
612	7478	4703
613	7503	4319
614	7527	4218
615	7552	4416
616	7576	3907
617	7601	4304
618	7626	3632
619	7650	3318
620	7675	4477
621	7700	4330
622	7725	4448
623	7750	4328
624	7775	3705
625	7800	3299
626	7825	2139
627	7850	5227
628	7875	3432
629	7900	4416
630	7925	5543
631	7950	4480
632	7975	2851
633	8001	4831
634	8026	4643
635	8051	2053
636	8077	4506
637	8102	4213
638	8128	4252
639	8153	4346
640	8179	3734
641	8204	3796
642	8230	1985
643	8256	4004
644	8281	4412
645	8307	4831
646	8333	4556
647	8359	4384
648	8385	2722
649	8411	3350
650	8437	3391
651	8463	4735
652	8489	4149
653	8515	4551
654	8541	3014
655	8567	3617
656	8593	5135
657	8619	5023
658	8646	4588
659	8672	4595
660	8698	5090
661	8725	4778
662	8751	4481
663	8778	4510
664	8804	3111
665	8831	4874
666	8857	4062
667	8884	4498
668	8911	5022
669	8937	4017
670	8964	4348
671	8991	3395
672	9018	3529
673	9045	4662
674	9072	3164
675	9099	4429
676	9126	3696
677	9153	4328
678	9180	4943
679	9207	2619
680	9234	4922
681	9261	5597
682	9288	4047
683	9316	5372
684	9343	4748
685	9370	4897
686	9398	4435
687	9425	4826
688	9453	4879
689	9480	4255
690	9508	3695
691	9535	4807
692	9563	3656
693	9591	4526
694	9618	4039
695	9646	4434
696	9674	3801
697	9702	4760
698	9730	3898
699	9758	4921
700	9786	4643
701	9814	4300
702	9842	4896
703	9870	2693
704	9898	4616
705	9926	4993
706	9954	3946
707	9982	4916
708	10011	4842
709	10039	5200
710	10067	4519
711	10096	4894
712	10124	5104
713	10153	5243
714	10181	4540
715	10210	4708
716	10238	5326
717	10267	3251
718	10296	2376
719	10324	5344
720	10353	5002
721	10382	4604
722	10411	4447
723	10440	4374
724	10469	2810
725	10498	4453
726	10527	5077
727	10556	5626
728	10585	5403
729	10614	4957
730	10643	5595
731	10672	5505
732	10701	5147
733	10731	5132
734	10760	4941
735	10789	4898
736	10819	5452
737	10848	3964
738	10878	5190
