100	99	1	6	1	3	53
100	99	1	6	2	3	96
100	99	1	6	3	3	11
100	99	1	6	4	5	10
100	99	1	6	5	4	8
100	99	1	6	6	4	28
100	1237	24	34	1	12	85
100	1237	24	34	2	13	95
100	1237	24	34	3	11	22
100	1237	24	34	4	13	22
100	1237	24	34	5	12	17
100	1237	24	34	6	13	40
200	398	3	9	1	4	194
200	398	3	9	2	5	230
200	398	3	9	3	4	382
200	398	3	9	4	5	40
200	398	3	9	5	5	31
200	398	3	9	6	5	54
200	4975	49	69	1	19	300
200	4975	49	69	2	20	335
200	4975	49	69	3	19	84
200	4975	49	69	4	22	79
200	4975	49	69	5	20	59
200	4975	49	69	6	20	113
300	897	5	13	1	5	727
300	897	5	13	2	6	893
300	897	5	13	3	5	84
300	897	5	13	4	7	104
300	897	5	13	5	6	87
300	897	5	13	6	6	142
300	11212	74	98	1	26	717
300	11212	74	98	2	27	768
300	11212	74	98	3	25	195
300	11212	74	98	4	29	205
300	11212	74	98	5	27	137
300	11212	74	98	6	26	227
400	1596	7	18	1	6	1286
400	1596	7	18	2	6	1143
400	1596	7	18	3	6	126
400	1596	7	18	4	8	130
400	1596	7	18	5	7	114
400	1596	7	18	6	7	152
400	19950	99	128	1	32	2891
400	19950	99	128	2	34	1886
400	19950	99	128	3	30	357
400	19950	99	128	4	35	1009
400	19950	99	128	5	33	855
400	19950	99	128	6	32	634
500	2495	9	20	1	7	1731
500	2495	9	20	2	7	1994
500	2495	9	20	3	7	344
500	2495	9	20	4	8	551
500	2495	9	20	5	8	824
500	2495	9	20	6	8	450
500	31187	124	153	1	36	3647
500	31187	124	153	2	39	4083
500	31187	124	153	3	36	1703
500	31187	124	153	4	41	1002
500	31187	124	153	5	37	3033
500	31187	124	153	6	38	1557
600	3594	11	25	1	8	1921
600	3594	11	25	2	8	3215
600	3594	11	25	3	8	676
600	3594	11	25	4	10	590
600	3594	11	25	5	9	507
600	3594	11	25	6	9	480
600	44925	149	188	1	43	4012
600	44925	149	188	2	45	5157
600	44925	149	188	3	42	794
600	44925	149	188	4	46	789
600	44925	149	188	5	44	1980
600	44925	149	188	6	43	1771
700	4893	13	25	1	8	3318
700	4893	13	25	2	10	4637
700	4893	13	25	3	8	434
700	4893	13	25	4	10	447
700	4893	13	25	5	9	401
700	4893	13	25	6	9	481
700	61162	174	204	1	49	6426
700	61162	174	204	2	49	6704
700	61162	174	204	3	47	1055
700	61162	174	204	4	52	1144
700	61162	174	204	5	50	2070
700	61162	174	204	6	48	2121
800	6392	15	28	1	9	4300
800	6392	15	28	2	10	5981
800	6392	15	28	3	9	1474
800	6392	15	28	4	11	1636
800	6392	15	28	5	10	771
800	6392	15	28	6	10	863
800	79900	199	242	1	53	8029
800	79900	199	242	2	56	10287
800	79900	199	242	3	51	4739
800	79900	199	242	4	57	1368
800	79900	199	242	5	55	963
800	79900	199	242	6	56	2988
900	8091	17	30	1	10	5880
900	8091	17	30	2	10	9054
900	8091	17	30	3	10	1837
900	8091	17	30	4	11	2186
900	8091	17	30	5	11	1085
900	8091	17	30	6	11	1958
900	101137	224	259	1	59	10956
900	101137	224	259	2	60	7816
900	101137	224	259	3	57	4172
900	101137	224	259	4	62	6106
900	101137	224	259	5	60	1336
900	101137	224	259	6	60	2063
1000	9990	19	36	1	10	7420
1000	9990	19	36	2	11	10603
1000	9990	19	36	3	10	1828
1000	9990	19	36	4	12	1368
1000	9990	19	36	5	12	1251
1000	9990	19	36	6	11	1215
1000	124875	249	288	1	62	11563
1000	124875	249	288	2	66	14568
1000	124875	249	288	3	62	3216
1000	124875	249	288	4	69	5546
1000	124875	249	288	5	63	1629
1000	124875	249	288	6	65	3097
2000	499750	499	564	1	110	41162
2000	499750	499	564	2	113	54003
2000	499750	499	564	3	109	10591
2000	499750	499	564	4	116	20760
2000	499750	499	564	5	112	8542
2000	499750	499	564	6	112	15243
2000	999500	999	1082	1	223	67771
2000	999500	999	1082	2	229	82152
2000	999500	999	1082	3	221	15947
2000	999500	999	1082	4	232	17682
2000	999500	999	1082	5	228	11659
2000	999500	999	1082	6	223	37861
3000	1124625	749	833	1	154	80265
3000	1124625	749	833	2	158	135379
3000	1124625	749	833	3	150	26718
3000	1124625	749	833	4	158	24561
3000	1124625	749	833	5	154	40262
3000	1124625	749	833	6	155	24073
3000	2249250	1499	1596	1	311	158612
3000	2249250	1499	1596	2	317	179989
3000	2249250	1499	1596	3	309	35407
3000	2249250	1499	1596	4	318	132499
3000	2249250	1499	1596	5	316	77950
3000	2249250	1499	1596	6	314	67594
