100	4950	107
101	5050	85
102	5151	47
103	5253	399
104	5356	25
105	5460	23
106	5565	31
107	5671	46
108	5778	157
109	5886	184
110	5995	41
111	6105	179
112	6216	70
113	6328	86
114	6441	39
115	6555	118
116	6670	53
117	6786	163
118	6903	661
119	7021	585
120	7140	93
121	7260	59
122	7381	64
123	7503	74
124	7626	284
125	7750	256
126	7875	143
127	8001	68
128	8128	218
129	8256	49
130	8385	614
131	8515	287
132	8646	79
133	8778	626
134	8911	648
135	9045	342
136	9180	59
137	9316	90
138	9453	66
139	9591	1017
140	9730	68
141	9870	446
142	10011	138
143	10153	53
144	10296	359
145	10440	78
146	10585	275
147	10731	59
148	10878	91
149	11026	60
150	11175	300
151	11325	88
152	11476	83
153	11628	59
154	11781	74
155	11935	95
156	12090	63
157	12246	264
158	12403	577
159	12561	103
160	12720	60
161	12880	102
162	13041	455
163	13203	366
164	13366	67
165	13530	64
166	13695	122
167	13861	87
168	14028	101
169	14196	74
170	14365	520
171	14535	846
172	14706	94
173	14878	117
174	15051	115
175	15225	1044
176	15400	98
177	15576	743
178	15753	147
179	15931	621
180	16110	133
181	16290	1445
182	16471	122
183	16653	129
184	16836	865
185	17020	550
186	17205	143
187	17391	146
188	17578	212
189	17766	1477
190	17955	445
191	18145	1660
192	18336	230
193	18528	453
194	18721	100
195	18915	242
196	19110	94
197	19306	127
198	19503	157
199	19701	146
200	19900	166
201	20100	1683
202	20301	138
203	20503	451
204	20706	178
205	20910	152
206	21115	383
207	21321	482
208	21528	652
209	21736	1102
210	21945	155
211	22155	159
212	22366	104
213	22578	161
214	22791	162
215	23005	128
216	23220	163
217	23436	139
218	23653	167
219	23871	124
220	24090	631
221	24310	175
222	24531	747
223	24753	166
224	24976	176
225	25200	1679
226	25425	1991
227	25651	1345
228	25878	1240
229	26106	673
230	26335	1618
231	26565	324
232	26796	712
233	27028	171
234	27261	625
235	27495	216
236	27730	545
237	27966	2035
238	28203	218
239	28441	184
240	28680	1198
241	28920	1134
242	29161	262
243	29403	251
244	29646	647
245	29890	214
246	30135	145
247	30381	157
248	30628	238
249	30876	1388
250	31125	145
251	31375	230
252	31626	240
253	31878	245
254	32131	225
255	32385	249
256	32640	1281
257	32896	269
258	33153	251
259	33411	277
260	33670	283
261	33930	240
262	34191	364
263	34453	154
264	34716	878
265	34980	1564
266	35245	2008
267	35511	1783
268	35778	239
269	36046	249
270	36315	1140
271	36585	197
272	36856	169
273	37128	1389
274	37401	250
275	37675	179
276	37950	298
277	38226	306
278	38503	178
279	38781	416
280	39060	189
281	39340	236
282	39621	411
283	39903	1554
284	40186	269
285	40470	286
286	40755	214
287	41041	851
288	41328	285
289	41616	1123
290	41905	568
291	42195	1875
292	42486	1798
293	42778	1079
294	43071	231
295	43365	949
296	43660	219
297	43956	568
298	44253	3052
299	44551	2557
300	44850	274
301	45150	2190
302	45451	960
303	45753	1853
304	46056	570
305	46360	285
306	46665	396
307	46971	378
308	47278	373
309	47586	763
310	47895	1599
311	48205	392
312	48516	464
313	48828	415
314	49141	4353
315	49455	375
316	49770	409
317	50086	403
318	50403	396
319	50721	397
320	51040	379
321	51360	376
322	51681	1429
323	52003	315
324	52326	452
325	52650	400
326	52975	2368
327	53301	2635
328	53628	293
329	53956	2785
330	54285	456
331	54615	270
332	54946	1921
333	55278	797
334	55611	272
335	55945	403
336	56280	289
337	56616	255
338	56953	413
339	57291	1309
340	57630	1113
341	57970	307
342	58311	259
343	58653	274
344	58996	397
345	59340	467
346	59685	3499
347	60031	640
348	60378	347
349	60726	288
350	61075	535
351	61425	267
352	61776	430
353	62128	812
354	62481	445
355	62835	2069
356	63190	1118
357	63546	461
358	63903	485
359	64261	397
360	64620	680
361	64980	545
362	65341	3079
363	65703	690
364	66066	2047
365	66430	4107
366	66795	611
367	67161	906
368	67528	478
369	67896	482
370	68265	578
371	68635	300
372	69006	407
373	69378	537
374	69751	308
375	70125	304
376	70500	2082
377	70876	335
378	71253	1639
379	71631	1190
380	72010	1025
381	72390	522
382	72771	810
383	73153	350
384	73536	377
385	73920	421
386	74305	326
387	74691	958
388	75078	1545
389	75466	5347
390	75855	849
391	76245	3303
392	76636	474
393	77028	1263
394	77421	478
395	77815	383
396	78210	358
397	78606	471
398	79003	361
399	79401	376
400	79800	542
401	80200	677
402	80601	1638
403	81003	632
404	81406	6083
405	81810	390
406	82215	1817
407	82621	398
408	83028	430
409	83436	1471
410	83845	1010
411	84255	4353
412	84666	4510
413	85078	606
414	85491	611
415	85905	824
416	86320	3773
417	86736	549
418	87153	1368
419	87571	434
420	87990	657
421	88410	443
422	88831	1858
423	89253	645
424	89676	461
425	90100	670
426	90525	448
427	90951	724
428	91378	422
429	91806	1314
430	92235	745
431	92665	711
432	93096	798
433	93528	1346
434	93961	3060
435	94395	6953
436	94830	531
437	95266	534
438	95703	1738
439	96141	565
440	96580	628
441	97020	541
442	97461	931
443	97903	1325
444	98346	594
445	98790	1495
446	99235	1476
447	99681	924
448	100128	547
449	100576	574
450	101025	575
451	101475	2583
452	101926	577
453	102378	849
454	102831	925
455	103285	1120
456	103740	2654
457	104196	945
458	104653	6473
459	105111	576
460	105570	949
461	106030	2675
462	106491	1327
463	106953	695
464	107416	1087
465	107880	965
466	108345	617
467	108811	2133
468	109278	1010
469	109746	3466
470	110215	3321
471	110685	659
472	111156	3701
473	111628	1014
474	112101	791
475	112575	2014
476	113050	6491
477	113526	3152
478	114003	1024
479	114481	799
480	114960	3787
481	115440	4481
482	115921	4113
483	116403	655
484	116886	3681
485	117370	707
486	117855	657
487	118341	1437
488	118828	654
489	119316	652
490	119805	1073
491	120295	1075
492	120786	1225
493	121278	9070
494	121771	1010
495	122265	1419
496	122760	8038
497	123256	1345
498	123753	1907
499	124251	1331
500	124750	1288
501	125250	1176
502	125751	1766
503	126253	1096
504	126756	1360
505	127260	3400
506	127765	9922
507	128271	1194
508	128778	2318
509	129286	766
510	129795	3520
511	130305	8824
512	130816	7916
513	131328	12411
514	131841	1552
515	132355	1226
516	132870	3339
517	133386	954
518	133903	843
519	134421	1856
520	134940	1122
521	135460	3764
522	135981	1176
523	136503	6723
524	137026	1302
525	137550	2510
526	138075	7984
527	138601	1083
528	139128	1246
529	139656	1212
530	140185	5264
531	140715	9841
532	141246	2258
533	141778	17345
534	142311	2092
535	142845	1331
536	143380	3658
537	143916	12374
538	144453	1560
539	144991	3430
540	145530	6874
541	146070	1905
542	146611	3087
543	147153	4560
544	147696	877
545	148240	1142
546	148785	7419
547	149331	2029
548	149878	1336
549	150426	6526
550	150975	8183
551	151525	744
552	152076	6712
553	152628	4998
554	153181	961
555	153735	1311
556	154290	1524
557	154846	1111
558	155403	8319
559	155961	12645
560	156520	6136
561	157080	1024
562	157641	1345
563	158203	4263
564	158766	961
565	159330	1371
566	159895	977
567	160461	887
568	161028	2487
569	161596	8629
570	162165	6456
571	162735	2269
572	163306	10093
573	163878	6068
574	164451	1224
575	165025	911
576	165600	10492
577	166176	1371
578	166753	1375
579	167331	4790
580	167910	2276
581	168490	3699
582	169071	6882
583	169653	3213
584	170236	928
585	170820	10483
586	171405	4271
587	171991	959
588	172578	4139
589	173166	8841
590	173755	3854
591	174345	1566
592	174936	3775
593	175528	6669
594	176121	22824
595	176715	2994
596	177310	3696
597	177906	9786
598	178503	6605
599	179101	1401
600	179700	4127
601	180300	1111
602	180901	5758
603	181503	1903
604	182106	4058
605	182710	1220
606	183315	1765
607	183921	10182
608	184528	1333
609	185136	5472
610	185745	1230
611	186355	1619
612	186966	5520
613	187578	1200
614	188191	6247
615	188805	2483
616	189420	1578
617	190036	3449
618	190653	1223
619	191271	1151
620	191890	1322
621	192510	5042
622	193131	15429
623	193753	3234
624	194376	17369
625	195000	1246
626	195625	5916
627	196251	5693
628	196878	18725
629	197506	4473
630	198135	4297
631	198765	1447
632	199396	1447
633	200028	1139
634	200661	5475
635	201295	1737
636	201930	1108
637	202566	1289
638	203203	10470
639	203841	1974
640	204480	19179
641	205120	1264
642	205761	1964
643	206403	1224
644	207046	3432
645	207690	1366
646	208335	4889
647	208981	2406
648	209628	1984
649	210276	1235
650	210925	1175
651	211575	1129
652	212226	3847
653	212878	2503
654	213531	1542
655	214185	13104
656	214840	1229
657	215496	1329
658	216153	8102
659	216811	1298
660	217470	1939
661	218130	1443
662	218791	5890
663	219453	1477
664	220116	1289
665	220780	5977
666	221445	2274
667	222111	1834
668	222778	2727
669	223446	1976
670	224115	2080
671	224785	1581
672	225456	1275
673	226128	1919
674	226801	1627
675	227475	2328
676	228150	7090
677	228826	9097
678	229503	1638
679	230181	1823
680	230860	7929
681	231540	3050
682	232221	2414
683	232903	17703
684	233586	3788
685	234270	1567
686	234955	3841
687	235641	1873
688	236328	2612
689	237016	3057
690	237705	14349
691	238395	3192
692	239086	1451
693	239778	10146
694	240471	2354
695	241165	2142
696	241860	1593
697	242556	2539
698	243253	6437
699	243951	3482
700	244650	9023
701	245350	15496
702	246051	1572
703	246753	6478
704	247456	10971
705	248160	1953
706	248865	9453
707	249571	1458
708	250278	1964
709	250986	1533
710	251695	7902
711	252405	12205
712	253116	2620
713	253828	5255
714	254541	1698
715	255255	1957
716	255970	7126
717	256686	2473
718	257403	6260
719	258121	1970
720	258840	1545
721	259560	2212
722	260281	3490
723	261003	15438
724	261726	8086
725	262450	13350
726	263175	22076
727	263901	10803
728	264628	14262
729	265356	11333
730	266085	2386
731	266815	1480
732	267546	4068
733	268278	12678
734	269011	9759
735	269745	2039
736	270480	2608
737	271216	2506
738	271953	3394
739	272691	17023
740	273430	2598
741	274170	3928
742	274911	1995
743	275653	9854
744	276396	2860
745	277140	6132
746	277885	2257
747	278631	9966
748	279378	14696
749	280126	17660
750	280875	1652
751	281625	2526
752	282376	15516
753	283128	1722
754	283881	15813
755	284635	10161
756	285390	3074
757	286146	1762
758	286903	2583
759	287661	5007
760	288420	12186
761	289180	1710
762	289941	10187
763	290703	15907
764	291466	2286
765	292230	3029
766	292995	5698
767	293761	1887
768	294528	5278
769	295296	1681
770	296065	11205
771	296835	1753
772	297606	2614
773	298378	1788
774	299151	2495
775	299925	3058
776	300700	11488
777	301476	1849
778	302253	1849
779	303031	17130
780	303810	1828
781	304590	7915
782	305371	3393
783	306153	2678
784	306936	2888
785	307720	2846
786	308505	1906
787	309291	1768
788	310078	15226
789	310866	27361
790	311655	1881
791	312445	4750
792	313236	13743
793	314028	2406
794	314821	2229
795	315615	25886
796	316410	2287
797	317206	2893
798	318003	2260
799	318801	4941
800	319600	2075
801	320400	3458
802	321201	3107
803	322003	1973
804	322806	5937
805	323610	14406
